t,x,y,doc_id,hilbert_idx
2889854,357,188,md_30109,119113
2889856,357,189,md_30109,119112
2889857,358,189,md_30109,119111
2889859,359,189,md_30109,119108
2889862,358,189,md_30109,119111
2889868,357,189,md_30109,119112
2889870,357,188,md_30109,119113
2889871,357,187,md_30109,119158
2889873,357,186,md_30109,119159
2889874,357,185,md_30109,119154
2889875,357,184,md_30109,119153
2889877,357,183,md_30109,119182
2889878,357,181,md_30109,119176
2889879,358,181,md_30109,119175
2889880,359,180,md_30109,119173
2889881,360,179,md_30109,119247
2889882,360,178,md_30109,119246
2889883,362,178,md_30109,119240
2889884,363,177,md_30109,119238
2889885,363,175,md_30109,119354
2889886,364,174,md_30109,119302
2889887,365,174,md_30109,119303
2889888,366,172,md_30109,119308
2889889,366,171,md_30109,119313
2889890,366,170,md_30109,119314
2889891,366,169,md_30109,119319
2889892,366,168,md_30109,119318
2889893,366,166,md_30109,119528
2889894,366,165,md_30109,119533
2889895,365,163,md_30109,119540
2889896,364,162,md_30109,119542
2889897,363,161,md_30109,119494
2889898,362,159,md_30109,120753
2889899,360,158,md_30109,120764
2889900,358,157,md_30109,120781
2889901,355,155,md_30109,120800
2889902,353,154,md_30109,120813
2889903,351,154,md_30109,120851
2889904,349,153,md_30109,120856
2889905,348,152,md_30109,120858
2889906,345,150,md_30109,121047
2889907,343,150,md_30109,120963
2889908,340,148,md_30109,120970
2889909,336,147,md_30109,120997
2889910,332,146,md_30109,121694
2889911,327,146,md_30109,121649
2889912,310,152,md_30109,124030
2889913,309,152,md_30109,124017
2889914,307,151,md_30109,124048
2889915,304,151,md_30109,124053
2889916,302,151,md_30109,124779
2889917,301,151,md_30109,124780
2889918,295,151,md_30109,124714
2889919,293,151,md_30109,124710
2889920,289,151,md_30109,124694
2889921,284,151,md_30109,125157
2889922,282,151,md_30109,125145
2889923,279,151,md_30109,125056
2889924,276,151,md_30109,125071
2889925,274,151,md_30109,125075
2889926,259,146,md_30109,125705
2889927,251,148,md_30109,48863
2889928,248,149,md_30109,48857
2889929,239,150,md_30109,48579
2889930,233,150,md_30109,48599
2889931,225,152,md_30109,48451
2889932,218,153,md_30109,47149
2889933,204,150,md_30109,47588
2889934,201,151,md_30109,47574
2889935,196,151,md_30109,47503
2889936,189,153,md_30109,34450
2889937,181,153,md_30109,34520
2889938,175,154,md_30109,34619
2889939,170,154,md_30109,34594
2889940,166,154,md_30109,34776
2889941,138,167,md_30109,36475
2889942,133,168,md_30109,36563
2889943,129,169,md_30109,36546
2889944,121,169,md_30109,28968
2889945,114,170,md_30109,29128
2889946,104,170,md_30109,29222
2889947,99,170,md_30109,29387
2889948,95,171,md_30109,30640
2889949,77,171,md_30109,30238
2889950,66,176,md_30109,30124
2889951,57,176,md_30109,19009
2889952,49,179,md_30109,18956
2889953,40,179,md_30109,19311
2889954,30,181,md_30109,19693
2889955,21,182,md_30109,19597
2889956,17,182,md_30109,19607
2978265,378,181,md_32121,118903
2978266,377,181,md_32121,118898
2978267,377,179,md_32121,118894
2978270,380,177,md_32121,118875
2978272,379,176,md_32121,118885
2978274,379,175,md_32121,119706
2978275,378,174,md_32121,119704
2978278,377,174,md_32121,119703
2978279,377,173,md_32121,119698
2978280,377,172,md_32121,119697
2978281,377,171,md_32121,119692
2978282,377,170,md_32121,119693
2978285,377,169,md_32121,119682
2978286,376,167,md_32121,119765
2978287,370,165,md_32121,119607
2978288,376,166,md_32121,119766
2978289,375,165,md_32121,119590
2978290,378,165,md_32121,119773
2978291,378,164,md_32121,119772
2978293,368,161,md_32121,119555
2978296,367,159,md_32121,120746
2978299,366,158,md_32121,120744
2978302,364,157,md_32121,120737
2978303,364,156,md_32121,120736
2978306,362,155,md_32121,120713
2978308,361,154,md_32121,120711
2978309,360,154,md_32121,120708
2978311,359,153,md_32121,120788
2978312,358,153,md_32121,120791
2978313,357,152,md_32121,120793
2978315,357,151,md_32121,120614
2978316,356,150,md_32121,120612
2978317,355,151,md_32121,120602
2978319,355,150,md_32121,120603
2978320,354,149,md_32121,120605
2978321,353,149,md_32121,120594
2978322,353,148,md_32121,120593
2978325,352,147,md_32121,120591
2978327,351,146,md_32121,121073
2978328,351,145,md_32121,121086
2978329,350,145,md_32121,121085
2978331,349,145,md_32121,121080
2978332,349,144,md_32121,121083
2978333,349,142,md_32121,121101
2978334,348,142,md_32121,121100
2978336,347,142,md_32121,121105
2978337,347,141,md_32121,121118
2978338,347,142,md_32121,121105
2978339,347,141,md_32121,121118
2978341,346,139,md_32121,121123
2978342,346,138,md_32121,121122
2978346,344,138,md_32121,121126
2978348,344,136,md_32121,121130
2978350,343,136,md_32121,121301
2978352,342,136,md_32121,121300
2978353,342,135,md_32121,121219
2978356,342,134,md_32121,121218
2978357,340,133,md_32121,121225
2978358,340,132,md_32121,121226
2978360,339,132,md_32121,121269
2978361,338,131,md_32121,121249
2978362,338,130,md_32121,121250
2978363,337,131,md_32121,121262
2978364,336,130,md_32121,121260
2978365,336,129,md_32121,121259
2978367,335,129,md_32121,121428
2978368,335,128,md_32121,121429
2978370,334,128,md_32121,121430
2978374,334,126,md_32121,75176
2978377,333,125,md_32121,75170
2978378,332,124,md_32121,75168
2978379,332,122,md_32121,75190
2978380,332,123,md_32121,75189
2978381,333,122,md_32121,75191
2978383,332,122,md_32121,75190
2978385,332,121,md_32121,75193
2978388,332,120,md_32121,75194
2978389,332,119,md_32121,75215
2978391,332,118,md_32121,75212
2978392,332,117,md_32121,75211
2978393,331,117,md_32121,75230
2978395,332,117,md_32121,75211
2978398,332,116,md_32121,75210
2978401,332,114,md_32121,75252
2978407,332,113,md_32121,75251
2978409,332,112,md_32121,75248
2978410,334,112,md_32121,75262
2978411,334,110,md_32121,74920
2978413,333,110,md_32121,74925
2978417,333,109,md_32121,74914
2978420,333,108,md_32121,74915
2978421,334,107,md_32121,74907
2978422,333,106,md_32121,74909
2978424,334,106,md_32121,74904
2978425,333,106,md_32121,74909
2978428,334,105,md_32121,74903
2978429,333,105,md_32121,74898
2978431,334,104,md_32121,74900
2978434,334,103,md_32121,74859
2978437,334,102,md_32121,74856
2978438,333,101,md_32121,74850
2978442,334,101,md_32121,74855
2978443,333,100,md_32121,74851
2978445,332,100,md_32121,74848
2978447,332,99,md_32121,74847
2978450,332,98,md_32121,74846
2978451,332,97,md_32121,74833
2978455,331,97,md_32121,74828
2978456,331,96,md_32121,74831
2978458,330,96,md_32121,74830
2978461,329,94,md_32121,74519
2978462,328,94,md_32121,74518
2978463,327,94,md_32121,74729
2978467,327,93,md_32121,74726
2978468,326,93,md_32121,74727
2978470,325,92,md_32121,74723
2978473,324,92,md_32121,74720
2978474,324,91,md_32121,74719
2978475,323,90,md_32121,74699
2978477,323,91,md_32121,74698
2978478,322,90,md_32121,74696
2978480,322,89,md_32121,74701
2978481,321,89,md_32121,74690
2978484,321,88,md_32121,74689
2978485,319,87,md_32121,72768
2978486,320,87,md_32121,74687
2978487,319,87,md_32121,72768
2978488,320,87,md_32121,74687
2978489,319,87,md_32121,72768
2978490,319,86,md_32121,72769
2978491,317,86,md_32121,72775
2978492,319,85,md_32121,72782
2978496,317,85,md_32121,72776
2978497,317,84,md_32121,72779
2978498,317,85,md_32121,72776
2978499,316,83,md_32121,72799
2978500,315,83,md_32121,72800
2978501,312,83,md_32121,72815
2978502,315,83,md_32121,72800
2978503,312,83,md_32121,72815
2978504,312,82,md_32121,72812
2978505,312,83,md_32121,72815
2978506,311,81,md_32121,72852
2978509,310,81,md_32121,72855
2978510,309,81,md_32121,72856
2978512,308,81,md_32121,72859
2978515,308,79,md_32121,73573
2978516,307,79,md_32121,73562
2978519,306,79,md_32121,73561
2978520,305,79,md_32121,73558
2978521,305,78,md_32121,73559
2978522,304,78,md_32121,73556
2978523,304,77,md_32121,73555
2978524,308,80,md_32121,72858
2978525,306,79,md_32121,73561
2978526,305,79,md_32121,73558
2978527,303,78,md_32121,73217
2978528,295,73,md_32121,73340
2978529,294,73,md_32121,73341
2978533,295,72,md_32121,73343
2978535,295,71,md_32121,73344
2978537,295,69,md_32121,73348
2978538,293,70,md_32121,73357
2978542,293,69,md_32121,73352
2978543,293,68,md_32121,73353
2978544,298,69,md_32121,73437
2978545,298,68,md_32121,73438
2978546,299,69,md_32121,73436
2978547,299,67,md_32121,73418
2978549,300,68,md_32121,73440
2978550,301,67,md_32121,73460
2978551,304,64,md_32121,73472
2978552,305,65,md_32121,73474
2978554,302,67,md_32121,73459
2978555,307,63,md_32121,68346
2978556,308,64,md_32121,73488
2978558,309,63,md_32121,68292
2978560,310,63,md_32121,68291
2978561,311,63,md_32121,68288
2978564,312,63,md_32121,68287
2978565,313,63,md_32121,68286
2978566,315,62,md_32121,68275
2978567,314,63,md_32121,68273
2978568,316,62,md_32121,68270
2978569,316,61,md_32121,68257
2978571,317,61,md_32121,68258
2978572,319,60,md_32121,68261
2978573,318,61,md_32121,68263
2978585,419,135,md_32128,102032
2978587,418,135,md_32128,102035
2978591,417,134,md_32128,102039
2978592,416,133,md_32128,102041
2978596,415,133,md_32128,98662
2978597,414,133,md_32128,98663
2978602,412,132,md_32128,98656
2978603,412,131,md_32128,98655
2978604,411,131,md_32128,98634
2978605,411,130,md_32128,98635
2978608,410,130,md_32128,98632
2978611,409,129,md_32128,98626
2978612,408,129,md_32128,98627
2978613,407,129,md_32128,98622
2978616,407,128,md_32128,98623
2978617,406,128,md_32128,98620
2978619,406,127,md_32128,97987
2978620,405,127,md_32128,97988
2978621,404,127,md_32128,97989
2978622,404,126,md_32128,97990
2978623,404,127,md_32128,97989
2978624,404,126,md_32128,97990
2978626,402,126,md_32128,98040
2978628,402,125,md_32128,98039
2978629,401,125,md_32128,98034
2978631,400,125,md_32128,98033
2978633,393,124,md_32128,98075
2978638,392,124,md_32128,98074
2978639,391,123,md_32128,98266
2978640,391,124,md_32128,98277
2978641,390,124,md_32128,98276
2978642,389,122,md_32128,98269
2978643,389,121,md_32128,98258
2978644,388,121,md_32128,98257
2978649,387,121,md_32128,98252
2978650,386,121,md_32128,98253
2978652,385,121,md_32128,98242
2978654,384,120,md_32128,98240
2978658,383,120,md_32128,76479
2978662,381,120,md_32128,76475
2978666,380,120,md_32128,76474
2978668,379,119,md_32128,76496
2978671,379,118,md_32128,76497
2978672,378,118,md_32128,76498
2978674,377,118,md_32128,76503
2978677,377,117,md_32128,76504
2978680,376,117,md_32128,76505
2978681,375,117,md_32128,76326
2978682,374,120,md_32128,76412
2978684,374,119,md_32128,76331
2978688,372,119,md_32128,76335
2978689,371,118,md_32128,76339
2978690,370,118,md_32128,76338
2978693,370,114,md_32128,76296
2978697,368,114,md_32128,76292
2978702,368,113,md_32128,76291
2978706,366,113,md_32128,76285
2978707,366,112,md_32128,76286
2978708,366,111,md_32128,75947
2978709,366,112,md_32128,76286
2978710,366,111,md_32128,75947
2978711,364,111,md_32128,75951
2978712,365,112,md_32128,76273
2978713,364,111,md_32128,75951
2978715,364,110,md_32128,75950
2978719,364,111,md_32128,75951
2978724,364,110,md_32128,75950
2978725,363,110,md_32128,75955
2978728,362,110,md_32128,75954
2978729,362,109,md_32128,75959
2978730,362,110,md_32128,75954
2978732,362,109,md_32128,75959
2978735,361,109,md_32128,75960
2978736,359,109,md_32128,75982
2978739,360,109,md_32128,75963
2978742,359,108,md_32128,75983
2978743,358,108,md_32128,75980
2978744,358,107,md_32128,75985
2978746,357,107,md_32128,75998
2978747,355,106,md_32128,76003
2978748,356,107,md_32128,75999
2978750,356,106,md_32128,75996
2978751,355,106,md_32128,76003
2978755,355,105,md_32128,76004
2978757,354,105,md_32128,76007
2978758,353,105,md_32128,76008
2978759,353,104,md_32128,76009
2978760,353,105,md_32128,76008
2978762,353,104,md_32128,76009
2978764,352,104,md_32128,76010
2978766,351,104,md_32128,75541
2978769,351,103,md_32128,75754
2978770,350,102,md_32128,75752
2978771,351,102,md_32128,75755
2978773,349,102,md_32128,75751
2978774,349,101,md_32128,75746
2978775,349,102,md_32128,75751
2978776,348,101,md_32128,75747
2978782,347,101,md_32128,75740
2978784,346,101,md_32128,75741
2978785,345,101,md_32128,75730
2978786,344,100,md_32128,75728
2978787,345,101,md_32128,75730
2978789,344,100,md_32128,75728
2978791,344,99,md_32128,75727
2978792,343,99,md_32128,75706
2978796,342,99,md_32128,75705
2978798,342,98,md_32128,75704
2978800,341,98,md_32128,75703
2978801,340,98,md_32128,75700
2978803,340,97,md_32128,75699
2978807,339,97,md_32128,75694
2978808,338,97,md_32128,75693
2978810,338,96,md_32128,75692
2978811,338,97,md_32128,75693
2978812,338,96,md_32128,75692
2978817,336,96,md_32128,75690
2978820,335,95,md_32128,74496
2978670,52,230,md_32129,23436
2978671,56,228,md_32129,23504
2978672,66,226,md_32129,25608
2978673,76,225,md_32129,25681
2978674,89,223,md_32129,25278
2978675,98,222,md_32129,27986
2978676,111,220,md_32129,27919
2978677,120,219,md_32129,27685
2978678,133,218,md_32129,37853
2978679,143,217,md_32129,37692
2978680,155,215,md_32129,37488
2978681,165,214,md_32129,40333
2978682,176,212,md_32129,40112
2978683,185,211,md_32129,40046
2978684,196,209,md_32129,41883
2978685,206,208,md_32129,41814
2978686,216,207,md_32129,41407
2978687,225,206,md_32129,44631
2978688,234,204,md_32129,44596
2978689,242,203,md_32129,44875
2978690,252,202,md_32129,44982
2978691,261,200,md_32129,127193
2978692,272,199,md_32129,127893
2978693,280,198,md_32129,127956
2978694,287,196,md_32129,127983
2978695,295,196,md_32129,128037
2978696,303,194,md_32129,128251
2978697,311,194,md_32129,128305
2978698,319,192,md_32129,128341
2978699,324,191,md_32129,122863
2978700,329,191,md_32129,122644
2978701,336,188,md_32129,122608
2978702,340,188,md_32129,122570
2978703,348,185,md_32129,122513
2978704,353,185,md_32129,119144
2978705,359,183,md_32129,119168
2978706,362,181,md_32129,119261
2978707,368,179,md_32129,118959
2978708,370,178,md_32129,118946
2978709,372,176,md_32129,118938
2978710,374,175,md_32129,119657
2978711,375,173,md_32129,119660
2978712,376,171,md_32129,119695
2978713,369,161,md_32129,119554
2978714,370,161,md_32129,119565
2978715,368,160,md_32129,119552
2978718,319,63,md_32129,68266
2978720,319,62,md_32129,68265
2978721,316,62,md_32129,68270
2978722,315,62,md_32129,68275
2978723,314,63,md_32129,68273
2978724,313,63,md_32129,68286
2978725,312,63,md_32129,68287
2978726,313,63,md_32129,68286
2978728,312,62,md_32129,68284
2978729,311,62,md_32129,68289
2978730,310,62,md_32129,68290
2978731,310,61,md_32129,68301
2978732,309,61,md_32129,68296
2978733,308,61,md_32129,68297
2978734,310,61,md_32129,68301
2978736,308,61,md_32129,68297
2978737,307,61,md_32129,68342
2978738,306,61,md_32129,68343
2978739,306,62,md_32129,68344
2978741,305,61,md_32129,68338
2978743,304,61,md_32129,68337
2978744,303,61,md_32129,68356
2978746,302,61,md_32129,68359
2978748,301,61,md_32129,68360
2978750,299,61,md_32129,68382
2978751,298,61,md_32129,68381
2978752,297,61,md_32129,68376
2978754,296,61,md_32129,68377
2978756,295,67,md_32129,73402
2978757,293,61,md_32129,68578
2978758,293,59,md_32129,68572
2978759,293,61,md_32129,68578
2978760,292,61,md_32129,68577
2978762,291,60,md_32129,68597
2978763,289,61,md_32129,68600
2978766,289,60,md_32129,68601
2978768,288,61,md_32129,68603
2978771,287,59,md_32129,68624
2978772,286,59,md_32129,68625
2978773,287,59,md_32129,68624
2978774,286,58,md_32129,68626
2978775,285,58,md_32129,68637
2978777,285,59,md_32129,68638
2978779,284,58,md_32129,68636
2978784,284,57,md_32129,68635
2978785,283,57,md_32129,68644
2978811,284,49,md_32129,68857
2978812,286,49,md_32129,68861
2978813,287,48,md_32129,68863
2543602,348,94,md_24951,74414
2543604,349,94,md_24951,74413
2543605,350,95,md_24951,74411
2543607,351,95,md_24951,74410
2543608,351,96,md_24951,75775
2543610,353,97,md_24951,75778
2543611,355,97,md_24951,75782
2543612,356,97,md_24951,75833
2543613,357,97,md_24951,75832
2543614,358,98,md_24951,75826
2543617,360,101,md_24951,75899
2543618,361,101,md_24951,75896
2543619,362,101,md_24951,75895
2543654,271,117,md_24951,71108
2543655,272,116,md_24951,71226
2543656,274,115,md_24951,71177
2543658,276,116,md_24951,71200
2543659,278,114,md_24951,71192
2543660,279,114,md_24951,71193
2543661,280,114,md_24951,71398
2543662,282,114,md_24951,71394
2543663,284,114,md_24951,71412
2543664,284,113,md_24951,71411
2543665,287,113,md_24951,71420
2543666,288,113,md_24951,71939
2543667,289,113,md_24951,71938
2543668,291,112,md_24951,71951
2543669,292,113,md_24951,71953
2543670,293,112,md_24951,71955
2543671,295,112,md_24951,71957
2543672,297,112,md_24951,72171
2543673,299,112,md_24951,72175
2543674,300,112,md_24951,72176
2543675,302,113,md_24951,72189
2543677,304,113,md_24951,72195
2543678,307,113,md_24951,72204
2543679,308,113,md_24951,72209
2543680,310,113,md_24951,72215
2543681,312,112,md_24951,72426
2543682,314,113,md_24951,72429
2543683,315,114,md_24951,72417
2543684,317,114,md_24951,72439
2543685,320,115,md_24951,75013
2543686,326,116,md_24951,75044
2543687,327,116,md_24951,75045
2543688,328,116,md_24951,75226
2543691,329,119,md_24951,75220
2543692,331,120,md_24951,75141
2543693,329,121,md_24951,75138
2543694,330,121,md_24951,75143
2543698,331,121,md_24951,75142
2543699,332,119,md_24951,75215
2543700,332,120,md_24951,75194
2543701,334,122,md_24951,75186
2543702,334,120,md_24951,75196
2543703,330,125,md_24951,75165
2543704,330,124,md_24951,75166
2543705,330,125,md_24951,75165
2543706,331,125,md_24951,75164
2543707,331,126,md_24951,75163
2543708,330,126,md_24951,75160
2543712,330,127,md_24951,75161
2543715,331,128,md_24951,121445
2543718,331,129,md_24951,121444
2543719,332,129,md_24951,121435
2543722,332,130,md_24951,121436
2543723,332,131,md_24951,121439
2543724,339,61,md_24951,79092
2543725,333,132,md_24951,121419
2543727,334,132,md_24951,121420
2543728,334,133,md_24951,121421
2543730,335,133,md_24951,121422
2543731,336,133,md_24951,121265
2543732,336,134,md_24951,121278
2543733,337,134,md_24951,121277
2543735,338,134,md_24951,121272
2543738,338,136,md_24951,121294
2543739,340,137,md_24951,121297
2543741,340,138,md_24951,121310
2543742,340,141,md_24951,121313
2543743,340,142,md_24951,121326
2543744,342,142,md_24951,121320
